timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1621218369134,1182,Petición HTTP,200,OK,Pruebas UAGRO 1-3,text,true,,5406,541,42,42,https://www.pruebavotaciones.uagro.mx/registro/,211,0,154
1621218369134,213,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-3,text,true,,616,131,42,42,http://www.pruebavotaciones.uagro.mx/,211,0,154
1621218369349,853,Petición HTTP-1,302,Found,Pruebas UAGRO 1-3,text,true,,227,131,42,42,https://www.pruebavotaciones.uagro.mx/,853,0,802
1621218370202,60,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-3,text,true,,634,139,42,42,https://www.pruebavotaciones.uagro.mx/registro,60,0,0
1621218370262,54,Petición HTTP-3,200,OK,Pruebas UAGRO 1-3,text,true,,3929,140,42,42,https://www.pruebavotaciones.uagro.mx/registro/,54,0,0
1621218370318,219,Petición HTTP,200,OK,Pruebas UAGRO 1-3,text,true,,5404,541,49,49,https://www.pruebavotaciones.uagro.mx/registro/,49,0,0
1621218370318,49,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-3,text,true,,615,131,49,49,http://www.pruebavotaciones.uagro.mx/,49,0,0
1621218370368,57,Petición HTTP-1,302,Found,Pruebas UAGRO 1-3,text,true,,226,131,49,49,https://www.pruebavotaciones.uagro.mx/,57,0,0
1621218370426,54,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-3,text,true,,634,139,49,49,https://www.pruebavotaciones.uagro.mx/registro,54,0,0
1621218370481,56,Petición HTTP-3,200,OK,Pruebas UAGRO 1-3,text,true,,3929,140,49,49,https://www.pruebavotaciones.uagro.mx/registro/,56,0,0
1621218370538,216,Petición HTTP,200,OK,Pruebas UAGRO 1-3,text,true,,5404,541,57,57,https://www.pruebavotaciones.uagro.mx/registro/,50,0,0
1621218370538,51,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-3,text,true,,615,131,57,57,http://www.pruebavotaciones.uagro.mx/,50,0,0
1621218370589,56,Petición HTTP-1,302,Found,Pruebas UAGRO 1-3,text,true,,226,131,57,57,https://www.pruebavotaciones.uagro.mx/,56,0,0
1621218370645,53,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-3,text,true,,634,139,57,57,https://www.pruebavotaciones.uagro.mx/registro,53,0,0
1621218370698,56,Petición HTTP-3,200,OK,Pruebas UAGRO 1-3,text,true,,3929,140,57,57,https://www.pruebavotaciones.uagro.mx/registro/,56,0,0
1621218369134,1903,Petición HTTP,200,OK,Pruebas UAGRO 1-1,text,true,,5406,541,65,65,https://www.pruebavotaciones.uagro.mx/registro/,209,0,143
1621218369134,213,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-1,text,true,,616,131,65,65,http://www.pruebavotaciones.uagro.mx/,209,0,143
1621218369349,1585,Petición HTTP-1,302,Found,Pruebas UAGRO 1-1,text,true,,227,131,65,65,https://www.pruebavotaciones.uagro.mx/,1585,0,1535
1621218370934,46,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-1,text,true,,634,139,65,65,https://www.pruebavotaciones.uagro.mx/registro,46,0,0
1621218370981,56,Petición HTTP-3,200,OK,Pruebas UAGRO 1-1,text,true,,3929,140,65,65,https://www.pruebavotaciones.uagro.mx/registro/,56,0,0
1621218371038,218,Petición HTTP,200,OK,Pruebas UAGRO 1-1,text,true,,5404,541,72,72,https://www.pruebavotaciones.uagro.mx/registro/,51,0,0
1621218371038,51,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-1,text,true,,615,131,72,72,http://www.pruebavotaciones.uagro.mx/,51,0,0
1621218371089,52,Petición HTTP-1,302,Found,Pruebas UAGRO 1-1,text,true,,226,131,72,72,https://www.pruebavotaciones.uagro.mx/,52,0,0
1621218371142,54,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-1,text,true,,634,139,72,72,https://www.pruebavotaciones.uagro.mx/registro,54,0,0
1621218371196,60,Petición HTTP-3,200,OK,Pruebas UAGRO 1-1,text,true,,3929,140,72,72,https://www.pruebavotaciones.uagro.mx/registro/,60,0,0
1621218369192,2117,Petición HTTP,200,OK,Pruebas UAGRO 1-5,text,true,,5406,541,74,74,https://www.pruebavotaciones.uagro.mx/registro/,152,0,96
1621218369192,155,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-5,text,true,,616,131,74,74,http://www.pruebavotaciones.uagro.mx/,152,0,96
1621218369350,1855,Petición HTTP-1,302,Found,Pruebas UAGRO 1-5,text,true,,227,131,74,74,https://www.pruebavotaciones.uagro.mx/,1855,0,1803
1621218371205,50,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-5,text,true,,634,139,74,74,https://www.pruebavotaciones.uagro.mx/registro,49,0,0
1621218371255,54,Petición HTTP-3,200,OK,Pruebas UAGRO 1-5,text,true,,3929,140,74,74,https://www.pruebavotaciones.uagro.mx/registro/,54,0,0
1621218369226,2083,Petición HTTP,200,OK,Pruebas UAGRO 1-6,text,true,,5406,541,74,74,https://www.pruebavotaciones.uagro.mx/registro/,117,0,61
1621218369226,121,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-6,text,true,,616,131,74,74,http://www.pruebavotaciones.uagro.mx/,117,0,61
1621218369349,1856,Petición HTTP-1,302,Found,Pruebas UAGRO 1-6,text,true,,227,131,74,74,https://www.pruebavotaciones.uagro.mx/,1856,0,1804
1621218371205,50,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-6,text,true,,634,139,74,74,https://www.pruebavotaciones.uagro.mx/registro,50,0,0
1621218371255,54,Petición HTTP-3,200,OK,Pruebas UAGRO 1-6,text,true,,3929,140,74,74,https://www.pruebavotaciones.uagro.mx/registro/,54,0,0
1621218371257,210,Petición HTTP,200,OK,Pruebas UAGRO 1-1,text,true,,5404,541,79,79,https://www.pruebavotaciones.uagro.mx/registro/,52,0,0
1621218371257,52,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-1,text,true,,615,131,79,79,http://www.pruebavotaciones.uagro.mx/,52,0,0
1621218371309,56,Petición HTTP-1,302,Found,Pruebas UAGRO 1-1,text,true,,226,131,79,79,https://www.pruebavotaciones.uagro.mx/,56,0,0
1621218371365,50,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-1,text,true,,634,139,79,79,https://www.pruebavotaciones.uagro.mx/registro,50,0,0
1621218371416,51,Petición HTTP-3,200,OK,Pruebas UAGRO 1-1,text,true,,3929,140,79,79,https://www.pruebavotaciones.uagro.mx/registro/,51,0,0
1621218371309,206,Petición HTTP,200,OK,Pruebas UAGRO 1-5,text,true,,5404,541,80,80,https://www.pruebavotaciones.uagro.mx/registro/,58,0,0
1621218371309,58,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-5,text,true,,615,131,80,80,http://www.pruebavotaciones.uagro.mx/,58,0,0
1621218371367,53,Petición HTTP-1,302,Found,Pruebas UAGRO 1-5,text,true,,226,131,80,80,https://www.pruebavotaciones.uagro.mx/,53,0,0
1621218371421,45,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-5,text,true,,634,139,80,80,https://www.pruebavotaciones.uagro.mx/registro,45,0,0
1621218371466,49,Petición HTTP-3,200,OK,Pruebas UAGRO 1-5,text,true,,3929,140,80,80,https://www.pruebavotaciones.uagro.mx/registro/,49,0,0
1621218371310,205,Petición HTTP,200,OK,Pruebas UAGRO 1-6,text,true,,5404,541,80,80,https://www.pruebavotaciones.uagro.mx/registro/,58,0,0
1621218371310,58,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-6,text,true,,615,131,80,80,http://www.pruebavotaciones.uagro.mx/,58,0,0
1621218371368,52,Petición HTTP-1,302,Found,Pruebas UAGRO 1-6,text,true,,226,131,80,80,https://www.pruebavotaciones.uagro.mx/,52,0,0
1621218371421,45,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-6,text,true,,634,139,80,80,https://www.pruebavotaciones.uagro.mx/registro,45,0,0
1621218371466,49,Petición HTTP-3,200,OK,Pruebas UAGRO 1-6,text,true,,3929,140,80,80,https://www.pruebavotaciones.uagro.mx/registro/,49,0,0
1621218371515,225,Petición HTTP,200,OK,Pruebas UAGRO 1-5,text,true,,5404,541,87,87,https://www.pruebavotaciones.uagro.mx/registro/,47,0,0
1621218371515,47,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-5,text,true,,615,131,87,87,http://www.pruebavotaciones.uagro.mx/,47,0,0
1621218371562,52,Petición HTTP-1,302,Found,Pruebas UAGRO 1-5,text,true,,226,131,87,87,https://www.pruebavotaciones.uagro.mx/,52,0,0
1621218371614,60,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-5,text,true,,634,139,87,87,https://www.pruebavotaciones.uagro.mx/registro,60,0,0
1621218371675,65,Petición HTTP-3,200,OK,Pruebas UAGRO 1-5,text,true,,3929,140,87,87,https://www.pruebavotaciones.uagro.mx/registro/,65,0,0
1621218371515,226,Petición HTTP,200,OK,Pruebas UAGRO 1-6,text,true,,5404,541,87,87,https://www.pruebavotaciones.uagro.mx/registro/,49,0,0
1621218371515,49,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-6,text,true,,615,131,87,87,http://www.pruebavotaciones.uagro.mx/,49,0,0
1621218371564,50,Petición HTTP-1,302,Found,Pruebas UAGRO 1-6,text,true,,226,131,87,87,https://www.pruebavotaciones.uagro.mx/,50,0,0
1621218371614,61,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-6,text,true,,634,139,87,87,https://www.pruebavotaciones.uagro.mx/registro,61,0,0
1621218371675,66,Petición HTTP-3,200,OK,Pruebas UAGRO 1-6,text,true,,3929,140,87,87,https://www.pruebavotaciones.uagro.mx/registro/,66,0,0
1621218369134,2614,Petición HTTP,200,OK,Pruebas UAGRO 1-2,text,true,,5406,541,86,86,https://www.pruebavotaciones.uagro.mx/registro/,209,0,153
1621218369134,213,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-2,text,true,,616,131,86,86,http://www.pruebavotaciones.uagro.mx/,209,0,153
1621218369349,2291,Petición HTTP-1,302,Found,Pruebas UAGRO 1-2,text,true,,227,131,86,86,https://www.pruebavotaciones.uagro.mx/,2291,0,2237
1621218371640,53,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-2,text,true,,634,139,86,86,https://www.pruebavotaciones.uagro.mx/registro,53,0,0
1621218371693,55,Petición HTTP-3,200,OK,Pruebas UAGRO 1-2,text,true,,3929,140,86,86,https://www.pruebavotaciones.uagro.mx/registro/,55,0,0
1621218371748,220,Petición HTTP,200,OK,Pruebas UAGRO 1-2,text,true,,5404,541,93,93,https://www.pruebavotaciones.uagro.mx/registro/,58,0,0
1621218371748,58,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-2,text,true,,615,131,93,93,http://www.pruebavotaciones.uagro.mx/,58,0,0
1621218371806,56,Petición HTTP-1,302,Found,Pruebas UAGRO 1-2,text,true,,226,131,93,93,https://www.pruebavotaciones.uagro.mx/,56,0,0
1621218371862,56,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-2,text,true,,634,139,93,93,https://www.pruebavotaciones.uagro.mx/registro,56,0,0
1621218371918,50,Petición HTTP-3,200,OK,Pruebas UAGRO 1-2,text,true,,3929,140,93,93,https://www.pruebavotaciones.uagro.mx/registro/,50,0,0
1621218369252,2786,Petición HTTP,200,OK,Pruebas UAGRO 1-7,text,true,,5406,541,95,95,https://www.pruebavotaciones.uagro.mx/registro/,113,0,54
1621218369252,113,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-7,text,true,,616,131,95,95,http://www.pruebavotaciones.uagro.mx/,113,0,54
1621218369366,2560,Petición HTTP-1,302,Found,Pruebas UAGRO 1-7,text,true,,227,131,95,95,https://www.pruebavotaciones.uagro.mx/,2560,0,2508
1621218371926,54,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-7,text,true,,634,139,95,95,https://www.pruebavotaciones.uagro.mx/registro,54,0,0
1621218371981,57,Petición HTTP-3,200,OK,Pruebas UAGRO 1-7,text,true,,3929,140,95,95,https://www.pruebavotaciones.uagro.mx/registro/,56,0,0
1621218369166,2872,Petición HTTP,200,OK,Pruebas UAGRO 1-4,text,true,,5406,541,95,95,https://www.pruebavotaciones.uagro.mx/registro/,177,0,111
1621218369166,181,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-4,text,true,,616,131,95,95,http://www.pruebavotaciones.uagro.mx/,177,0,111
1621218369349,2577,Petición HTTP-1,302,Found,Pruebas UAGRO 1-4,text,true,,227,131,95,95,https://www.pruebavotaciones.uagro.mx/,2577,0,2528
1621218371926,54,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-4,text,true,,634,139,95,95,https://www.pruebavotaciones.uagro.mx/registro,54,0,0
1621218371981,57,Petición HTTP-3,200,OK,Pruebas UAGRO 1-4,text,true,,3929,140,95,95,https://www.pruebavotaciones.uagro.mx/registro/,57,0,0
1621218371969,199,Petición HTTP,200,OK,Pruebas UAGRO 1-2,text,true,,5404,541,100,100,https://www.pruebavotaciones.uagro.mx/registro/,45,0,0
1621218371969,45,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-2,text,true,,615,131,100,100,http://www.pruebavotaciones.uagro.mx/,45,0,0
1621218372015,51,Petición HTTP-1,302,Found,Pruebas UAGRO 1-2,text,true,,226,131,100,100,https://www.pruebavotaciones.uagro.mx/,51,0,0
1621218372066,54,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-2,text,true,,634,139,100,100,https://www.pruebavotaciones.uagro.mx/registro,54,0,0
1621218372120,48,Petición HTTP-3,200,OK,Pruebas UAGRO 1-2,text,true,,3929,140,100,100,https://www.pruebavotaciones.uagro.mx/registro/,48,0,0
1621218372038,223,Petición HTTP,200,OK,Pruebas UAGRO 1-7,text,true,,5404,541,102,102,https://www.pruebavotaciones.uagro.mx/registro/,63,0,0
1621218372038,63,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-7,text,true,,615,131,102,102,http://www.pruebavotaciones.uagro.mx/,63,0,0
1621218372102,47,Petición HTTP-1,302,Found,Pruebas UAGRO 1-7,text,true,,226,131,102,102,https://www.pruebavotaciones.uagro.mx/,47,0,0
1621218372150,64,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-7,text,true,,634,139,102,102,https://www.pruebavotaciones.uagro.mx/registro,64,0,0
1621218372214,47,Petición HTTP-3,200,OK,Pruebas UAGRO 1-7,text,true,,3929,140,102,102,https://www.pruebavotaciones.uagro.mx/registro/,47,0,0
1621218372039,232,Petición HTTP,200,OK,Pruebas UAGRO 1-4,text,true,,5404,541,102,102,https://www.pruebavotaciones.uagro.mx/registro/,62,0,0
1621218372039,62,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-4,text,true,,615,131,102,102,http://www.pruebavotaciones.uagro.mx/,62,0,0
1621218372102,47,Petición HTTP-1,302,Found,Pruebas UAGRO 1-4,text,true,,226,131,102,102,https://www.pruebavotaciones.uagro.mx/,47,0,0
1621218372150,65,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-4,text,true,,634,139,102,102,https://www.pruebavotaciones.uagro.mx/registro,65,0,0
1621218372215,56,Petición HTTP-3,200,OK,Pruebas UAGRO 1-4,text,true,,3929,140,102,102,https://www.pruebavotaciones.uagro.mx/registro/,56,0,0
1621218369284,3049,Petición HTTP,200,OK,Pruebas UAGRO 1-8,text,true,,5406,541,104,104,https://www.pruebavotaciones.uagro.mx/registro/,119,0,54
1621218369284,119,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-8,text,true,,616,131,104,104,http://www.pruebavotaciones.uagro.mx/,119,0,54
1621218369404,2824,Petición HTTP-1,302,Found,Pruebas UAGRO 1-8,text,true,,227,131,104,104,https://www.pruebavotaciones.uagro.mx/,2824,0,2763
1621218372228,54,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-8,text,true,,634,139,104,104,https://www.pruebavotaciones.uagro.mx/registro,54,0,0
1621218372283,50,Petición HTTP-3,200,OK,Pruebas UAGRO 1-8,text,true,,3929,140,104,104,https://www.pruebavotaciones.uagro.mx/registro/,50,0,0
1621218369344,2989,Petición HTTP,200,OK,Pruebas UAGRO 1-10,text,true,,5406,541,104,104,https://www.pruebavotaciones.uagro.mx/registro/,119,0,57
1621218369313,3020,Petición HTTP,200,OK,Pruebas UAGRO 1-9,text,true,,5406,541,104,104,https://www.pruebavotaciones.uagro.mx/registro/,106,0,52
1621218369344,119,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-10,text,true,,616,131,104,104,http://www.pruebavotaciones.uagro.mx/,119,0,57
1621218369375,2958,Petición HTTP,200,OK,Pruebas UAGRO 1-11,text,true,,5406,541,104,104,https://www.pruebavotaciones.uagro.mx/registro/,1438,0,50
1621218369313,106,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-9,text,true,,616,131,104,104,http://www.pruebavotaciones.uagro.mx/,106,0,52
1621218369464,2764,Petición HTTP-1,302,Found,Pruebas UAGRO 1-10,text,true,,227,131,104,104,https://www.pruebavotaciones.uagro.mx/,2764,0,2706
1621218369375,1438,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-11,text,true,,616,131,104,104,http://www.pruebavotaciones.uagro.mx/,1438,0,50
1621218369420,2806,Petición HTTP-1,302,Found,Pruebas UAGRO 1-9,text,true,,227,131,104,104,https://www.pruebavotaciones.uagro.mx/,2806,0,2748
1621218372228,54,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-10,text,true,,634,139,104,104,https://www.pruebavotaciones.uagro.mx/registro,54,0,0
1621218370813,1415,Petición HTTP-1,302,Found,Pruebas UAGRO 1-11,text,true,,227,131,104,104,https://www.pruebavotaciones.uagro.mx/,1415,0,1357
1621218372227,55,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-9,text,true,,634,139,104,104,https://www.pruebavotaciones.uagro.mx/registro,55,0,0
1621218372283,50,Petición HTTP-3,200,OK,Pruebas UAGRO 1-10,text,true,,3929,140,104,104,https://www.pruebavotaciones.uagro.mx/registro/,50,0,0
1621218372283,50,Petición HTTP-3,200,OK,Pruebas UAGRO 1-9,text,true,,3929,140,104,104,https://www.pruebavotaciones.uagro.mx/registro/,50,0,0
1621218372228,54,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-11,text,true,,634,139,104,104,https://www.pruebavotaciones.uagro.mx/registro,54,0,0
1621218372283,50,Petición HTTP-3,200,OK,Pruebas UAGRO 1-11,text,true,,3929,140,104,104,https://www.pruebavotaciones.uagro.mx/registro/,50,0,0
1621218369408,3037,Petición HTTP,200,OK,Pruebas UAGRO 1-12,text,true,,5406,541,108,108,https://www.pruebavotaciones.uagro.mx/registro/,2115,0,63
1621218369408,2115,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-12,text,true,,616,131,108,108,http://www.pruebavotaciones.uagro.mx/,2115,0,63
1621218371524,819,Petición HTTP-1,302,Found,Pruebas UAGRO 1-12,text,true,,227,131,108,108,https://www.pruebavotaciones.uagro.mx/,819,0,768
1621218372343,52,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-12,text,true,,634,139,108,108,https://www.pruebavotaciones.uagro.mx/registro,52,0,0
1621218372395,50,Petición HTTP-3,200,OK,Pruebas UAGRO 1-12,text,true,,3929,140,108,108,https://www.pruebavotaciones.uagro.mx/registro/,49,0,0
1621218372261,196,Petición HTTP,200,OK,Pruebas UAGRO 1-7,text,true,,5404,541,108,108,https://www.pruebavotaciones.uagro.mx/registro/,54,0,0
1621218372261,54,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-7,text,true,,615,131,108,108,http://www.pruebavotaciones.uagro.mx/,54,0,0
1621218372316,45,Petición HTTP-1,302,Found,Pruebas UAGRO 1-7,text,true,,226,131,108,108,https://www.pruebavotaciones.uagro.mx/,45,0,0
1621218372361,48,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-7,text,true,,634,139,108,108,https://www.pruebavotaciones.uagro.mx/registro,48,0,0
1621218372409,48,Petición HTTP-3,200,OK,Pruebas UAGRO 1-7,text,true,,3929,140,108,108,https://www.pruebavotaciones.uagro.mx/registro/,48,0,0
1621218372272,204,Petición HTTP,200,OK,Pruebas UAGRO 1-4,text,true,,5404,541,108,108,https://www.pruebavotaciones.uagro.mx/registro/,55,0,0
1621218372272,55,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-4,text,true,,615,131,108,108,http://www.pruebavotaciones.uagro.mx/,55,0,0
1621218372327,50,Petición HTTP-1,302,Found,Pruebas UAGRO 1-4,text,true,,226,131,108,108,https://www.pruebavotaciones.uagro.mx/,50,0,0
1621218372377,49,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-4,text,true,,634,139,108,108,https://www.pruebavotaciones.uagro.mx/registro,49,0,0
1621218372426,50,Petición HTTP-3,200,OK,Pruebas UAGRO 1-4,text,true,,3929,140,108,108,https://www.pruebavotaciones.uagro.mx/registro/,50,0,0
1621218372333,201,Petición HTTP,200,OK,Pruebas UAGRO 1-8,text,true,,5404,541,109,109,https://www.pruebavotaciones.uagro.mx/registro/,53,0,0
1621218372333,53,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-8,text,true,,615,131,109,109,http://www.pruebavotaciones.uagro.mx/,53,0,0
1621218372386,49,Petición HTTP-1,302,Found,Pruebas UAGRO 1-8,text,true,,226,131,109,109,https://www.pruebavotaciones.uagro.mx/,49,0,0
1621218372435,48,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-8,text,true,,634,139,109,109,https://www.pruebavotaciones.uagro.mx/registro,48,0,0
1621218372483,51,Petición HTTP-3,200,OK,Pruebas UAGRO 1-8,text,true,,3929,140,109,109,https://www.pruebavotaciones.uagro.mx/registro/,51,0,0
1621218372334,200,Petición HTTP,200,OK,Pruebas UAGRO 1-10,text,true,,5404,541,109,109,https://www.pruebavotaciones.uagro.mx/registro/,54,0,0
1621218372334,54,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-10,text,true,,615,131,109,109,http://www.pruebavotaciones.uagro.mx/,54,0,0
1621218372388,47,Petición HTTP-1,302,Found,Pruebas UAGRO 1-10,text,true,,226,131,109,109,https://www.pruebavotaciones.uagro.mx/,47,0,0
1621218372435,48,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-10,text,true,,634,139,109,109,https://www.pruebavotaciones.uagro.mx/registro,48,0,0
1621218372483,51,Petición HTTP-3,200,OK,Pruebas UAGRO 1-10,text,true,,3929,140,109,109,https://www.pruebavotaciones.uagro.mx/registro/,51,0,0
1621218372334,202,Petición HTTP,200,OK,Pruebas UAGRO 1-9,text,true,,5404,541,109,109,https://www.pruebavotaciones.uagro.mx/registro/,54,0,0
1621218372334,54,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-9,text,true,,615,131,109,109,http://www.pruebavotaciones.uagro.mx/,54,0,0
1621218372388,47,Petición HTTP-1,302,Found,Pruebas UAGRO 1-9,text,true,,226,131,109,109,https://www.pruebavotaciones.uagro.mx/,47,0,0
1621218372435,48,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-9,text,true,,634,139,109,109,https://www.pruebavotaciones.uagro.mx/registro,48,0,0
1621218372483,53,Petición HTTP-3,200,OK,Pruebas UAGRO 1-9,text,true,,3929,140,109,109,https://www.pruebavotaciones.uagro.mx/registro/,53,0,0
1621218372334,218,Petición HTTP,200,OK,Pruebas UAGRO 1-11,text,true,,5404,541,109,109,https://www.pruebavotaciones.uagro.mx/registro/,63,0,0
1621218372334,63,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-11,text,true,,615,131,109,109,http://www.pruebavotaciones.uagro.mx/,63,0,0
1621218372397,53,Petición HTTP-1,302,Found,Pruebas UAGRO 1-11,text,true,,226,131,109,109,https://www.pruebavotaciones.uagro.mx/,53,0,0
1621218372450,48,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-11,text,true,,634,139,109,109,https://www.pruebavotaciones.uagro.mx/registro,48,0,0
1621218372498,54,Petición HTTP-3,200,OK,Pruebas UAGRO 1-11,text,true,,3929,140,109,109,https://www.pruebavotaciones.uagro.mx/registro/,54,0,0
1621218372445,210,Petición HTTP,200,OK,Pruebas UAGRO 1-12,text,true,,5404,541,113,113,https://www.pruebavotaciones.uagro.mx/registro/,54,0,0
1621218372445,54,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-12,text,true,,615,131,113,113,http://www.pruebavotaciones.uagro.mx/,54,0,0
1621218372500,52,Petición HTTP-1,302,Found,Pruebas UAGRO 1-12,text,true,,226,131,113,113,https://www.pruebavotaciones.uagro.mx/,52,0,0
1621218372552,55,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-12,text,true,,634,139,113,113,https://www.pruebavotaciones.uagro.mx/registro,55,0,0
1621218372608,47,Petición HTTP-3,200,OK,Pruebas UAGRO 1-12,text,true,,3929,140,113,113,https://www.pruebavotaciones.uagro.mx/registro/,47,0,0
1621218369462,3273,Petición HTTP,200,OK,Pruebas UAGRO 1-14,text,true,,5406,541,116,116,https://www.pruebavotaciones.uagro.mx/registro/,2342,0,48
1621218369462,2342,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-14,text,true,,616,131,116,116,http://www.pruebavotaciones.uagro.mx/,2342,0,48
1621218371805,820,Petición HTTP-1,302,Found,Pruebas UAGRO 1-14,text,true,,227,131,116,116,https://www.pruebavotaciones.uagro.mx/,820,0,769
1621218372626,54,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-14,text,true,,634,139,116,116,https://www.pruebavotaciones.uagro.mx/registro,54,0,0
1621218372680,55,Petición HTTP-3,200,OK,Pruebas UAGRO 1-14,text,true,,3929,140,116,116,https://www.pruebavotaciones.uagro.mx/registro/,55,0,0
1621218372536,211,Petición HTTP,200,OK,Pruebas UAGRO 1-9,text,true,,5404,541,116,116,https://www.pruebavotaciones.uagro.mx/registro/,55,0,0
1621218372536,55,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-9,text,true,,615,131,116,116,http://www.pruebavotaciones.uagro.mx/,55,0,0
1621218372591,50,Petición HTTP-1,302,Found,Pruebas UAGRO 1-9,text,true,,226,131,116,116,https://www.pruebavotaciones.uagro.mx/,50,0,0
1621218372642,54,Petición HTTP-2,301,Moved Permanently,Pruebas UAGRO 1-9,text,true,,634,139,116,116,https://www.pruebavotaciones.uagro.mx/registro,54,0,0
1621218372696,51,Petición HTTP-3,200,OK,Pruebas UAGRO 1-9,text,true,,3929,140,116,116,https://www.pruebavotaciones.uagro.mx/registro/,51,0,0
1621218369435,3319,Petición HTTP,200,OK,Pruebas UAGRO 1-13,text,true,,5406,541,115,115,https://www.pruebavotaciones.uagro.mx/registro/,2370,0,58
1621218369435,2370,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-13,text,true,,616,131,115,115,http://www.pruebavotaciones.uagro.mx/,2370,0,58
1621218372535,219,Petición HTTP,200,OK,Pruebas UAGRO 1-8,text,true,,5404,541,115,115,https://www.pruebavotaciones.uagro.mx/registro/,58,0,0
1621218372535,58,Petición HTTP-0,301,Moved Permanently,Pruebas UAGRO 1-8,text,true,,615,131,115,115,http://www.pruebavotaciones.uagro.mx/,58,0,0
